amostra,regra,risco_fadiga,valor_risco_fadiga,pertinencia_risco_fadiga,forca_ativacao,pertinencia_implicacao
9,R8,moderado,59,0.48,0.11881188118811888,0.10526315789473689
9,R8,moderado,60,0.4,0.11881188118811888,0.10084033613445383
9,R8,moderado,61,0.32,0.11881188118811888,0.09486166007905143
9,R8,moderado,62,0.24,0.11881188118811888,0.08633093525179861
9,R8,moderado,63,0.16,0.11881188118811888,0.0731707317073171
9,R8,moderado,64,0.08,0.11881188118811888,0.050209205020920515
9,R8,moderado,65,0.0,0.11881188118811888,0.0
9,R8,moderado,66,0.0,0.11881188118811888,0.0
9,R8,moderado,67,0.0,0.11881188118811888,0.0
9,R8,moderado,68,0.0,0.11881188118811888,0.0
9,R8,moderado,69,0.0,0.11881188118811888,0.0
9,R8,moderado,70,0.0,0.11881188118811888,0.0
9,R8,moderado,71,0.0,0.11881188118811888,0.0
9,R8,moderado,72,0.0,0.11881188118811888,0.0
9,R8,moderado,73,0.0,0.11881188118811888,0.0
9,R8,moderado,74,0.0,0.11881188118811888,0.0
9,R8,moderado,75,0.0,0.11881188118811888,0.0
9,R8,moderado,76,0.0,0.11881188118811888,0.0
9,R8,moderado,77,0.0,0.11881188118811888,0.0
9,R8,moderado,78,0.0,0.11881188118811888,0.0
9,R8,moderado,79,0.0,0.11881188118811888,0.0
9,R8,moderado,80,0.0,0.11881188118811888,0.0
9,R8,moderado,81,0.0,0.11881188118811888,0.0
9,R8,moderado,82,0.0,0.11881188118811888,0.0
9,R8,moderado,83,0.0,0.11881188118811888,0.0
9,R8,moderado,84,0.0,0.11881188118811888,0.0
9,R8,moderado,85,0.0,0.11881188118811888,0.0
9,R8,moderado,86,0.0,0.11881188118811888,0.0
9,R8,moderado,87,0.0,0.11881188118811888,0.0
9,R8,moderado,88,0.0,0.11881188118811888,0.0
9,R8,moderado,89,0.0,0.11881188118811888,0.0
9,R8,moderado,90,0.0,0.11881188118811888,0.0
9,R8,moderado,91,0.0,0.11881188118811888,0.0
9,R8,moderado,92,0.0,0.11881188118811888,0.0
9,R8,moderado,93,0.0,0.11881188118811888,0.0
9,R8,moderado,94,0.0,0.11881188118811888,0.0
9,R8,moderado,95,0.0,0.11881188118811888,0.0
9,R8,moderado,96,0.0,0.11881188118811888,0.0
9,R8,moderado,97,0.0,0.11881188118811888,0.0
9,R8,moderado,98,0.0,0.11881188118811888,0.0
9,R8,moderado,99,0.0,0.11881188118811888,0.0
9,R8,moderado,100,0.0,0.11881188118811888,0.0
10,R13,alto,0,0.0,0.19033886085075694,0.0
10,R13,alto,1,0.0,0.19033886085075694,0.0
10,R13,alto,2,0.0,0.19033886085075694,0.0
10,R13,alto,3,0.0,0.19033886085075694,0.0
10,R13,alto,4,0.0,0.19033886085075694,0.0
10,R13,alto,5,0.0,0.19033886085075694,0.0
10,R13,alto,6,0.0,0.19033886085075694,0.0
10,R13,alto,7,0.0,0.19033886085075694,0.0
10,R13,alto,8,0.0,0.19033886085075694,0.0
10,R13,alto,9,0.0,0.19033886085075694,0.0
10,R13,alto,10,0.0,0.19033886085075694,0.0
10,R13,alto,11,0.0,0.19033886085075694,0.0
10,R13,alto,12,0.0,0.19033886085075694,0.0
10,R13,alto,13,0.0,0.19033886085075694,0.0
10,R13,alto,14,0.0,0.19033886085075694,0.0
10,R13,alto,15,0.0,0.19033886085075694,0.0
10,R13,alto,16,0.0,0.19033886085075694,0.0
10,R13,alto,17,0.0,0.19033886085075694,0.0
10,R13,alto,18,0.0,0.19033886085075694,0.0
10,R13,alto,19,0.0,0.19033886085075694,0.0
10,R13,alto,20,0.0,0.19033886085075694,0.0
10,R13,alto,21,0.0,0.19033886085075694,0.0
10,R13,alto,22,0.0,0.19033886085075694,0.0
10,R13,alto,23,0.0,0.19033886085075694,0.0
10,R13,alto,24,0.0,0.19033886085075694,0.0
10,R13,alto,25,0.0,0.19033886085075694,0.0
10,R13,alto,26,0.0,0.19033886085075694,0.0
10,R13,alto,27,0.0,0.19033886085075694,0.0
10,R13,alto,28,0.0,0.19033886085075694,0.0
10,R13,alto,29,0.0,0.19033886085075694,0.0
10,R13,alto,30,0.0,0.19033886085075694,0.0
10,R13,alto,31,0.0,0.19033886085075694,0.0
10,R13,alto,32,0.0,0.19033886085075694,0.0
10,R13,alto,33,0.0,0.19033886085075694,0.0
10,R13,alto,34,0.0,0.19033886085075694,0.0
10,R13,alto,35,0.0,0.19033886085075694,0.0
10,R13,alto,36,0.0,0.19033886085075694,0.0
10,R13,alto,37,0.0,0.19033886085075694,0.0
10,R13,alto,38,0.0,0.19033886085075694,0.0
10,R13,alto,39,0.0,0.19033886085075694,0.0
10,R13,alto,40,0.0,0.19033886085075694,0.0
10,R13,alto,41,0.0,0.19033886085075694,0.0
10,R13,alto,42,0.0,0.19033886085075694,0.0
10,R13,alto,43,0.0,0.19033886085075694,0.0
10,R13,alto,44,0.0,0.19033886085075694,0.0
10,R13,alto,45,0.0,0.19033886085075694,0.0
10,R13,alto,46,0.0,0.19033886085075694,0.0
10,R13,alto,47,0.0,0.19033886085075694,0.0
10,R13,alto,48,0.0,0.19033886085075694,0.0
10,R13,alto,49,0.0,0.19033886085075694,0.0
10,R13,alto,50,0.0,0.19033886085075694,0.0
10,R13,alto,51,0.0,0.19033886085075694,0.0
10,R13,alto,52,0.0,0.19033886085075694,0.0
10,R13,alto,53,0.0,0.19033886085075694,0.0
10,R13,alto,54,0.0,0.19033886085075694,0.0
10,R13,alto,55,0.0,0.19033886085075694,0.0
10,R13,alto,56,0.0,0.19033886085075694,0.0
10,R13,alto,57,0.0,0.19033886085075694,0.0
10,R13,alto,58,0.0,0.19033886085075694,0.0
10,R13,alto,59,0.0,0.19033886085075694,0.0
10,R13,alto,60,0.0,0.19033886085075694,0.0
10,R13,alto,61,0.08,0.19033886085075694,0.059687994573818674
10,R13,alto,62,0.16,0.19033886085075694,0.09520375045077531
10,R13,alto,63,0.24,0.19033886085075694,0.11875843454790821
10,R13,alto,64,0.32,0.19033886085075694,0.13552361396303897
10,R13,alto,65,0.4,0.19033886085075694,0.14806505888951202
10,R13,alto,66,0.48,0.19033886085075694,0.15780035863717867
10,R13,alto,67,0.56,0.19033886085075694,0.1655765612400322
10,R13,alto,68,0.64,0.19033886085075694,0.17193096711168995
10,R13,alto,69,0.72,0.19033886085075694,0.17722085477735505
10,R13,alto,70,0.8,0.19033886085075694,0.1816930488644184
10,R13,alto,71,0.88,0.19033886085075694,0.1855235418130709
10,R13,alto,72,0.96,0.19033886085075694,0.1888412017167381
10,R13,alto,73,0.96,0.19033886085075694,0.1888412017167381
10,R13,alto,74,0.88,0.19033886085075694,0.1855235418130709
10,R13,alto,75,0.8,0.19033886085075694,0.1816930488644184
10,R13,alto,76,0.72,0.19033886085075694,0.17722085477735505
10,R13,alto,77,0.64,0.19033886085075694,0.17193096711168995
10,R13,alto,78,0.56,0.19033886085075694,0.1655765612400322
10,R13,alto,79,0.48,0.19033886085075694,0.15780035863717867
10,R13,alto,80,0.4,0.19033886085075694,0.14806505888951202
10,R13,alto,81,0.32,0.19033886085075694,0.13552361396303897
10,R13,alto,82,0.24,0.19033886085075694,0.11875843454790821
10,R13,alto,83,0.16,0.19033886085075694,0.09520375045077531
10,R13,alto,84,0.08,0.19033886085075694,0.059687994573818674
10,R13,alto,85,0.0,0.19033886085075694,0.0
10,R13,alto,86,0.0,0.19033886085075694,0.0
10,R13,alto,87,0.0,0.19033886085075694,0.0
10,R13,alto,88,0.0,0.19033886085075694,0.0
10,R13,alto,89,0.0,0.19033886085075694,0.0
10,R13,alto,90,0.0,0.19033886085075694,0.0
10,R13,alto,91,0.0,0.19033886085075694,0.0
10,R13,alto,92,0.0,0.19033886085075694,0.0
10,R13,alto,93,0.0,0.19033886085075694,0.0
10,R13,alto,94,0.0,0.19033886085075694,0.0
10,R13,alto,95,0.0,0.19033886085075694,0.0
10,R13,alto,96,0.0,0.19033886085075694,0.0
10,R13,alto,97,0.0,0.19033886085075694,0.0
10,R13,alto,98,0.0,0.19033886085075694,0.0
10,R13,alto,99,0.0,0.19033886085075694,0.0
10,R13,alto,100,0.0,0.19033886085075694,0.0
10,R14,alto,0,0.0,0.09192200557103061,0.0
10,R14,alto,1,0.0,0.09192200557103061,0.0
10,R14,alto,2,0.0,0.09192200557103061,0.0
10,R14,alto,3,0.0,0.09192200557103061,0.0
10,R14,alto,4,0.0,0.09192200557103061,0.0
10,R14,alto,5,0.0,0.09192200557103061,0.0
10,R14,alto,6,0.0,0.09192200557103061,0.0
10,R14,alto,7,0.0,0.09192200557103061,0.0
10,R14,alto,8,0.0,0.09192200557103061,0.0
10,R14,alto,9,0.0,0.09192200557103061,0.0
10,R14,alto,10,0.0,0.09192200557103061,0.0
10,R14,alto,11,0.0,0.09192200557103061,0.0
10,R14,alto,12,0.0,0.09192200557103061,0.0
10,R14,alto,13,0.0,0.09192200557103061,0.0
10,R14,alto,14,0.0,0.09192200557103061,0.0
10,R14,alto,15,0.0,0.09192200557103061,0.0
10,R14,alto,16,0.0,0.09192200557103061,0.0
10,R14,alto,17,0.0,0.09192200557103061,0.0
10,R14,alto,18,0.0,0.09192200557103061,0.0
10,R14,alto,19,0.0,0.09192200557103061,0.0
10,R14,alto,20,0.0,0.09192200557103061,0.0
10,R14,alto,21,0.0,0.09192200557103061,0.0
10,R14,alto,22,0.0,0.09192200557103061,0.0
10,R14,alto,23,0.0,0.09192200557103061,0.0
10,R14,alto,24,0.0,0.09192200557103061,0.0
10,R14,alto,25,0.0,0.09192200557103061,0.0
10,R14,alto,26,0.0,0.09192200557103061,0.0
10,R14,alto,27,0.0,0.09192200557103061,0.0
10,R14,alto,28,0.0,0.09192200557103061,0.0
10,R14,alto,29,0.0,0.09192200557103061,0.0
10,R14,alto,30,0.0,0.09192200557103061,0.0
10,R14,alto,31,0.0,0.09192200557103061,0.0
10,R14,alto,32,0.0,0.09192200557103061,0.0
10,R14,alto,33,0.0,0.09192200557103061,0.0
10,R14,alto,34,0.0,0.09192200557103061,0.0
10,R14,alto,35,0.0,0.09192200557103061,0.0
10,R14,alto,36,0.0,0.09192200557103061,0.0
10,R14,alto,37,0.0,0.09192200557103061,0.0
10,R14,alto,38,0.0,0.09192200557103061,0.0
10,R14,alto,39,0.0,0.09192200557103061,0.0
10,R14,alto,40,0.0,0.09192200557103061,0.0
10,R14,alto,41,0.0,0.09192200557103061,0.0
10,R14,alto,42,0.0,0.09192200557103061,0.0
10,R14,alto,43,0.0,0.09192200557103061,0.0
10,R14,alto,44,0.0,0.09192200557103061,0.0
10,R14,alto,45,0.0,0.09192200557103061,0.0
10,R14,alto,46,0.0,0.09192200557103061,0.0
10,R14,alto,47,0.0,0.09192200557103061,0.0
10,R14,alto,48,0.0,0.09192200557103061,0.0
10,R14,alto,49,0.0,0.09192200557103061,0.0
10,R14,alto,50,0.0,0.09192200557103061,0.0
10,R14,alto,51,0.0,0.09192200557103061,0.0
10,R14,alto,52,0.0,0.09192200557103061,0.0
10,R14,alto,53,0.0,0.09192200557103061,0.0
10,R14,alto,54,0.0,0.09192200557103061,0.0
10,R14,alto,55,0.0,0.09192200557103061,0.0
10,R14,alto,56,0.0,0.09192200557103061,0.0
10,R14,alto,57,0.0,0.09192200557103061,0.0
10,R14,alto,58,0.0,0.09192200557103061,0.0
10,R14,alto,59,0.0,0.09192200557103061,0.0
10,R14,alto,60,0.0,0.09192200557103061,0.0
10,R14,alto,61,0.08,0.09192200557103061,0.04468517264725795
10,R14,alto,62,0.16,0.09192200557103061,0.06200093940817284
10,R14,alto,63,0.24,0.09192200557103061,0.07119741100323623
10,R14,alto,64,0.32,0.09192200557103061,0.07690066996795804
10,R14,alto,65,0.4,0.09192200557103061,0.08078335373317011
10,R14,alto,66,0.48,0.09192200557103061,0.0835972134262191
10,R14,alto,67,0.56,0.09192200557103061,0.08573019113007978
10,R14,alto,68,0.64,0.09192200557103061,0.08740274788942226
10,R14,alto,69,0.72,0.09192200557103061,0.08874943971313311
10,R14,alto,70,0.8,0.09192200557103061,0.08985704560925796
10,R14,alto,71,0.88,0.09192200557103061,0.09078404401650617
10,R14,alto,72,0.96,0.09192200557103061,0.09157127991675336
10,R14,alto,73,0.96,0.09192200557103061,0.09157127991675336
10,R14,alto,74,0.88,0.09192200557103061,0.09078404401650617
10,R14,alto,75,0.8,0.09192200557103061,0.08985704560925796
10,R14,alto,76,0.72,0.09192200557103061,0.08874943971313311
10,R14,alto,77,0.64,0.09192200557103061,0.08740274788942226
10,R14,alto,78,0.56,0.09192200557103061,0.08573019113007978
10,R14,alto,79,0.48,0.09192200557103061,0.0835972134262191
10,R14,alto,80,0.4,0.09192200557103061,0.08078335373317011
10,R14,alto,81,0.32,0.09192200557103061,0.07690066996795804
10,R14,alto,82,0.24,0.09192200557103061,0.07119741100323623
10,R14,alto,83,0.16,0.09192200557103061,0.06200093940817284
10,R14,alto,84,0.08,0.09192200557103061,0.04468517264725795
10,R14,alto,85,0.0,0.09192200557103061,0.0
10,R14,alto,86,0.0,0.09192200557103061,0.0
10,R14,alto,87,0.0,0.09192200557103061,0.0
10,R14,alto,88,0.0,0.09192200557103061,0.0
10,R14,alto,89,0.0,0.09192200557103061,0.0
10,R14,alto,90,0.0,0.09192200557103061,0.0
10,R14,alto,91,0.0,0.09192200557103061,0.0
10,R14,alto,92,0.0,0.09192200557103061,0.0
10,R14,alto,93,0.0,0.09192200557103061,0.0
10,R14,alto,94,0.0,0.09192200557103061,0.0
10,R14,alto,95,0.0,0.09192200557103061,0.0
10,R14,alto,96,0.0,0.09192200557103061,0.0
10,R14,alto,97,0.0,0.09192200557103061,0.0
10,R14,alto,98,0.0,0.09192200557103061,0.0
10,R14,alto,99,0.0,0.09192200557103061,0.0
10,R14,alto,100,0.0,0.09192200557103061,0.0
11,R19,altissimo,0,0.0,0.050847457627118536,0.0
11,R19,altissimo,1,0.0,0.050847457627118536,0.0
11,R19,altissimo,2,0.0,0.050847457627118536,0.0
11,R19,altissimo,3,0.0,0.050847457627118536,0.0
11,R19,altissimo,4,0.0,0.050847457627118536,0.0
11,R19,altissimo,5,0.0,0.050847457627118536,0.0
11,R19,altissimo,6,0.0,0.050847457627118536,0.0
11,R19,altissimo,7,0.0,0.050847457627118536,0.0
11,R19,altissimo,8,0.0,0.050847457627118536,0.0
11,R19,altissimo,9,0.0,0.050847457627118536,0.0
11,R19,altissimo,10,0.0,0.050847457627118536,0.0
11,R19,altissimo,11,0.0,0.050847457627118536,0.0
11,R19,altissimo,12,0.0,0.050847457627118536,0.0
11,R19,altissimo,13,0.0,0.050847457627118536,0.0
11,R19,altissimo,14,0.0,0.050847457627118536,0.0
11,R19,altissimo,15,0.0,0.050847457627118536,0.0
11,R19,altissimo,16,0.0,0.050847457627118536,0.0
11,R19,altissimo,17,0.0,0.050847457627118536,0.0
11,R19,altissimo,18,0.0,0.050847457627118536,0.0
11,R19,altissimo,19,0.0,0.050847457627118536,0.0
11,R19,altissimo,20,0.0,0.050847457627118536,0.0
11,R19,altissimo,21,0.0,0.050847457627118536,0.0
11,R19,altissimo,22,0.0,0.050847457627118536,0.0
11,R19,altissimo,23,0.0,0.050847457627118536,0.0
11,R19,altissimo,24,0.0,0.050847457627118536,0.0
11,R19,altissimo,25,0.0,0.050847457627118536,0.0
11,R19,altissimo,26,0.0,0.050847457627118536,0.0
11,R19,altissimo,27,0.0,0.050847457627118536,0.0
11,R19,altissimo,28,0.0,0.050847457627118536,0.0
11,R19,altissimo,29,0.0,0.050847457627118536,0.0
11,R19,altissimo,30,0.0,0.050847457627118536,0.0
11,R19,altissimo,31,0.0,0.050847457627118536,0.0
11,R19,altissimo,32,0.0,0.050847457627118536,0.0
11,R19,altissimo,33,0.0,0.050847457627118536,0.0
11,R19,altissimo,34,0.0,0.050847457627118536,0.0
11,R19,altissimo,35,0.0,0.050847457627118536,0.0
11,R19,altissimo,36,0.0,0.050847457627118536,0.0
11,R19,altissimo,37,0.0,0.050847457627118536,0.0
11,R19,altissimo,38,0.0,0.050847457627118536,0.0
11,R19,altissimo,39,0.0,0.050847457627118536,0.0
11,R19,altissimo,40,0.0,0.050847457627118536,0.0
11,R19,altissimo,41,0.0,0.050847457627118536,0.0
11,R19,altissimo,42,0.0,0.050847457627118536,0.0
11,R19,altissimo,43,0.0,0.050847457627118536,0.0
11,R19,altissimo,44,0.0,0.050847457627118536,0.0
11,R19,altissimo,45,0.0,0.050847457627118536,0.0
11,R19,altissimo,46,0.0,0.050847457627118536,0.0
11,R19,altissimo,47,0.0,0.050847457627118536,0.0
11,R19,altissimo,48,0.0,0.050847457627118536,0.0
11,R19,altissimo,49,0.0,0.050847457627118536,0.0
11,R19,altissimo,50,0.0,0.050847457627118536,0.0
11,R19,altissimo,51,0.0,0.050847457627118536,0.0
11,R19,altissimo,52,0.0,0.050847457627118536,0.0
11,R19,altissimo,53,0.0,0.050847457627118536,0.0
11,R19,altissimo,54,0.0,0.050847457627118536,0.0
11,R19,altissimo,55,0.0,0.050847457627118536,0.0
11,R19,altissimo,56,0.0,0.050847457627118536,0.0
11,R19,altissimo,57,0.0,0.050847457627118536,0.0
11,R19,altissimo,58,0.0,0.050847457627118536,0.0
11,R19,altissimo,59,0.0,0.050847457627118536,0.0
11,R19,altissimo,60,0.0,0.050847457627118536,0.0
11,R19,altissimo,61,0.0,0.050847457627118536,0.0
11,R19,altissimo,62,0.0,0.050847457627118536,0.0
11,R19,altissimo,63,0.0,0.050847457627118536,0.0
11,R19,altissimo,64,0.0,0.050847457627118536,0.0
11,R19,altissimo,65,0.0,0.050847457627118536,0.0
11,R19,altissimo,66,0.0,0.050847457627118536,0.0
11,R19,altissimo,67,0.0,0.050847457627118536,0.0
11,R19,altissimo,68,0.0,0.050847457627118536,0.0
11,R19,altissimo,69,0.0,0.050847457627118536,0.0
11,R19,altissimo,70,0.0,0.050847457627118536,0.0
11,R19,altissimo,71,0.0,0.050847457627118536,0.0
11,R19,altissimo,72,0.0,0.050847457627118536,0.0
11,R19,altissimo,73,0.0,0.050847457627118536,0.0
11,R19,altissimo,74,0.0,0.050847457627118536,0.0
11,R19,altissimo,75,0.0,0.050847457627118536,0.0
11,R19,altissimo,76,0.0,0.050847457627118536,0.0
11,R19,altissimo,77,0.0,0.050847457627118536,0.0
11,R19,altissimo,78,0.0,0.050847457627118536,0.0
11,R19,altissimo,79,0.0,0.050847457627118536,0.0
11,R19,altissimo,80,0.0,0.050847457627118536,0.0
11,R19,altissimo,81,0.1,0.050847457627118536,0.0348837209302325
11,R19,altissimo,82,0.2,0.050847457627118536,0.04225352112676048
11,R19,altissimo,83,0.3,0.050847457627118536,0.045454545454545366
11,R19,altissimo,84,0.4,0.050847457627118536,0.047244094488188886
11,R19,altissimo,85,0.5,0.050847457627118536,0.04838709677419345
11,R19,altissimo,86,0.6,0.050847457627118536,0.04918032786885236
11,R19,altissimo,87,0.7,0.050847457627118536,0.049763033175355346
11,R19,altissimo,88,0.8,0.050847457627118536,0.0502092050209204
11,R19,altissimo,89,0.9,0.050847457627118536,0.05056179775280888
11,R19,altissimo,90,1.0,0.050847457627118536,0.050847457627118536
11,R19,altissimo,91,1.0,0.050847457627118536,0.050847457627118536
11,R19,altissimo,92,1.0,0.050847457627118536,0.050847457627118536
11,R19,altissimo,93,1.0,0.050847457627118536,0.050847457627118536
11,R19,altissimo,94,1.0,0.050847457627118536,0.050847457627118536
11,R19,altissimo,95,1.0,0.050847457627118536,0.050847457627118536
11,R19,altissimo,96,1.0,0.050847457627118536,0.050847457627118536
11,R19,altissimo,97,1.0,0.050847457627118536,0.050847457627118536
11,R19,altissimo,98,1.0,0.050847457627118536,0.050847457627118536
11,R19,altissimo,99,1.0,0.050847457627118536,0.050847457627118536
11,R19,altissimo,100,1.0,0.050847457627118536,0.050847457627118536
11,R20,altissimo,0,0.0,0.07453416149068298,0.0
11,R20,altissimo,1,0.0,0.07453416149068298,0.0
11,R20,altissimo,2,0.0,0.07453416149068298,0.0
11,R20,altissimo,3,0.0,0.07453416149068298,0.0
11,R20,altissimo,4,0.0,0.07453416149068298,0.0
11,R20,altissimo,5,0.0,0.07453416149068298,0.0
11,R20,altissimo,6,0.0,0.07453416149068298,0.0
11,R20,altissimo,7,0.0,0.07453416149068298,0.0
11,R20,altissimo,8,0.0,0.07453416149068298,0.0
11,R20,altissimo,9,0.0,0.07453416149068298,0.0
11,R20,altissimo,10,0.0,0.07453416149068298,0.0
11,R20,altissimo,11,0.0,0.07453416149068298,0.0
11,R20,altissimo,12,0.0,0.07453416149068298,0.0
11,R20,altissimo,13,0.0,0.07453416149068298,0.0
11,R20,altissimo,14,0.0,0.07453416149068298,0.0
11,R20,altissimo,15,0.0,0.07453416149068298,0.0
11,R20,altissimo,16,0.0,0.07453416149068298,0.0
11,R20,altissimo,17,0.0,0.07453416149068298,0.0
11,R20,altissimo,18,0.0,0.07453416149068298,0.0
11,R20,altissimo,19,0.0,0.07453416149068298,0.0
11,R20,altissimo,20,0.0,0.07453416149068298,0.0
11,R20,altissimo,21,0.0,0.07453416149068298,0.0
11,R20,altissimo,22,0.0,0.07453416149068298,0.0
11,R20,altissimo,23,0.0,0.07453416149068298,0.0
11,R20,altissimo,24,0.0,0.07453416149068298,0.0
11,R20,altissimo,25,0.0,0.07453416149068298,0.0
11,R20,altissimo,26,0.0,0.07453416149068298,0.0
11,R20,altissimo,27,0.0,0.07453416149068298,0.0
11,R20,altissimo,28,0.0,0.07453416149068298,0.0
11,R20,altissimo,29,0.0,0.07453416149068298,0.0
11,R20,altissimo,30,0.0,0.07453416149068298,0.0
11,R20,altissimo,31,0.0,0.07453416149068298,0.0
11,R20,altissimo,32,0.0,0.07453416149068298,0.0
11,R20,altissimo,33,0.0,0.07453416149068298,0.0
11,R20,altissimo,34,0.0,0.07453416149068298,0.0
11,R20,altissimo,35,0.0,0.07453416149068298,0.0
11,R20,altissimo,36,0.0,0.07453416149068298,0.0
11,R20,altissimo,37,0.0,0.07453416149068298,0.0
11,R20,altissimo,38,0.0,0.07453416149068298,0.0
11,R20,altissimo,39,0.0,0.07453416149068298,0.0
11,R20,altissimo,40,0.0,0.07453416149068298,0.0
11,R20,altissimo,41,0.0,0.07453416149068298,0.0
11,R20,altissimo,42,0.0,0.07453416149068298,0.0
11,R20,altissimo,43,0.0,0.07453416149068298,0.0
11,R20,altissimo,44,0.0,0.07453416149068298,0.0
11,R20,altissimo,45,0.0,0.07453416149068298,0.0
11,R20,altissimo,46,0.0,0.07453416149068298,0.0
11,R20,altissimo,47,0.0,0.07453416149068298,0.0
11,R20,altissimo,48,0.0,0.07453416149068298,0.0
11,R20,altissimo,49,0.0,0.07453416149068298,0.0
11,R20,altissimo,50,0.0,0.07453416149068298,0.0
11,R20,altissimo,51,0.0,0.07453416149068298,0.0
11,R20,altissimo,52,0.0,0.07453416149068298,0.0
11,R20,altissimo,53,0.0,0.07453416149068298,0.0
11,R20,altissimo,54,0.0,0.07453416149068298,0.0
11,R20,altissimo,55,0.0,0.07453416149068298,0.0
11,R20,altissimo,56,0.0,0.07453416149068298,0.0
11,R20,altissimo,57,0.0,0.07453416149068298,0.0
11,R20,altissimo,58,0.0,0.07453416149068298,0.0
11,R20,altissimo,59,0.0,0.07453416149068298,0.0
11,R20,altissimo,60,0.0,0.07453416149068298,0.0
11,R20,altissimo,61,0.0,0.07453416149068298,0.0
11,R20,altissimo,62,0.0,0.07453416149068298,0.0
11,R20,altissimo,63,0.0,0.07453416149068298,0.0
11,R20,altissimo,64,0.0,0.07453416149068298,0.0
11,R20,altissimo,65,0.0,0.07453416149068298,0.0
11,R20,altissimo,66,0.0,0.07453416149068298,0.0
11,R20,altissimo,67,0.0,0.07453416149068298,0.0
11,R20,altissimo,68,0.0,0.07453416149068298,0.0
11,R20,altissimo,69,0.0,0.07453416149068298,0.0
11,R20,altissimo,70,0.0,0.07453416149068298,0.0
11,R20,altissimo,71,0.0,0.07453416149068298,0.0
11,R20,altissimo,72,0.0,0.07453416149068298,0.0
11,R20,altissimo,73,0.0,0.07453416149068298,0.0
11,R20,altissimo,74,0.0,0.07453416149068298,0.0
11,R20,altissimo,75,0.0,0.07453416149068298,0.0
11,R20,altissimo,76,0.0,0.07453416149068298,0.0
11,R20,altissimo,77,0.0,0.07453416149068298,0.0
11,R20,altissimo,78,0.0,0.07453416149068298,0.0
11,R20,altissimo,79,0.0,0.07453416149068298,0.0
11,R20,altissimo,80,0.0,0.07453416149068298,0.0
11,R20,altissimo,81,0.1,0.07453416149068298,0.04460966542750921
11,R20,altissimo,82,0.2,0.07453416149068298,0.05741626794258359
11,R20,altissimo,83,0.3,0.07453416149068298,0.06349206349206332
11,R20,altissimo,84,0.4,0.07453416149068298,0.0670391061452512
11,R20,altissimo,85,0.5,0.07453416149068298,0.06936416184971077
11,R20,altissimo,86,0.6,0.07453416149068298,0.07100591715976308
11,R20,altissimo,87,0.7,0.07453416149068298,0.07222699914015454
11,R20,altissimo,88,0.8,0.07453416149068298,0.07317073170731685
11,R20,altissimo,89,0.9,0.07453416149068298,0.0739219712525665
11,R20,altissimo,90,1.0,0.07453416149068298,0.07453416149068298
11,R20,altissimo,91,1.0,0.07453416149068298,0.07453416149068298
11,R20,altissimo,92,1.0,0.07453416149068298,0.07453416149068298
11,R20,altissimo,93,1.0,0.07453416149068298,0.07453416149068298
11,R20,altissimo,94,1.0,0.07453416149068298,0.07453416149068298
11,R20,altissimo,95,1.0,0.07453416149068298,0.07453416149068298
11,R20,altissimo,96,1.0,0.07453416149068298,0.07453416149068298
11,R20,altissimo,97,1.0,0.07453416149068298,0.07453416149068298
11,R20,altissimo,98,1.0,0.07453416149068298,0.07453416149068298
11,R20,altissimo,99,1.0,0.07453416149068298,0.07453416149068298
11,R20,altissimo,100,1.0,0.07453416149068298,0.07453416149068298
11,R24,altissimo,0,0.0,0.037190082644628024,0.0
11,R24,altissimo,1,0.0,0.037190082644628024,0.0
11,R24,altissimo,2,0.0,0.037190082644628024,0.0
11,R24,altissimo,3,0.0,0.037190082644628024,0.0
11,R24,altissimo,4,0.0,0.037190082644628024,0.0
11,R24,altissimo,5,0.0,0.037190082644628024,0.0
11,R24,altissimo,6,0.0,0.037190082644628024,0.0
11,R24,altissimo,7,0.0,0.037190082644628024,0.0
11,R24,altissimo,8,0.0,0.037190082644628024,0.0
11,R24,altissimo,9,0.0,0.037190082644628024,0.0
11,R24,altissimo,10,0.0,0.037190082644628024,0.0
11,R24,altissimo,11,0.0,0.037190082644628024,0.0
11,R24,altissimo,12,0.0,0.037190082644628024,0.0
11,R24,altissimo,13,0.0,0.037190082644628024,0.0
11,R24,altissimo,14,0.0,0.037190082644628024,0.0
11,R24,altissimo,15,0.0,0.037190082644628024,0.0
11,R24,altissimo,16,0.0,0.037190082644628024,0.0
11,R24,altissimo,17,0.0,0.037190082644628024,0.0
11,R24,altissimo,18,0.0,0.037190082644628024,0.0
11,R24,altissimo,19,0.0,0.037190082644628024,0.0
11,R24,altissimo,20,0.0,0.037190082644628024,0.0
11,R24,altissimo,21,0.0,0.037190082644628024,0.0
11,R24,altissimo,22,0.0,0.037190082644628024,0.0
11,R24,altissimo,23,0.0,0.037190082644628024,0.0
11,R24,altissimo,24,0.0,0.037190082644628024,0.0
11,R24,altissimo,25,0.0,0.037190082644628024,0.0
11,R24,altissimo,26,0.0,0.037190082644628024,0.0
11,R24,altissimo,27,0.0,0.037190082644628024,0.0
11,R24,altissimo,28,0.0,0.037190082644628024,0.0
11,R24,altissimo,29,0.0,0.037190082644628024,0.0
11,R24,altissimo,30,0.0,0.037190082644628024,0.0
11,R24,altissimo,31,0.0,0.037190082644628024,0.0
11,R24,altissimo,32,0.0,0.037190082644628024,0.0
